dataset,pair_idx,protein,region,layer,mean_margin,final_model_prob1
real_PRS,11,protein2,c_term,8,-0.048827075958251955,0.8591323494911194
real_PRS,11,protein2,c_term,9,-0.10983250935872396,0.8591323494911194
real_PRS,11,protein2,c_term,10,0.14958165486653646,0.8591323494911194
real_PRS,11,protein2,middle,0,-1.3383606751759847,0.8591323494911194
real_PRS,11,protein2,middle,1,-1.5049615939458212,0.8591323494911194
real_PRS,11,protein2,middle,2,-0.9970757961273193,0.8591323494911194
real_PRS,11,protein2,middle,3,-0.6848206837972005,0.8591323494911194
real_PRS,11,protein2,middle,4,-0.21962156295776367,0.8591323494911194
real_PRS,11,protein2,middle,5,0.012329387664794921,0.8591323494911194
real_PRS,11,protein2,middle,6,-0.18164097468058268,0.8591323494911194
real_PRS,11,protein2,middle,7,-0.20757560729980468,0.8591323494911194
real_PRS,11,protein2,middle,8,0.022167015075683593,0.8591323494911194
real_PRS,11,protein2,middle,9,-0.011977545420328776,0.8591323494911194
real_PRS,11,protein2,middle,10,0.06584590276082357,0.8591323494911194
real_PRS,12,protein2,n_term,0,-1.4695002118746439,0.8986706733703613
real_PRS,12,protein2,n_term,1,-1.713660963376363,0.8986706733703613
real_PRS,12,protein2,n_term,2,-1.3379259904225667,0.8986706733703613
real_PRS,12,protein2,n_term,3,-1.097940158843994,0.8986706733703613
real_PRS,12,protein2,n_term,4,-1.1846014817555746,0.8986706733703613
real_PRS,12,protein2,n_term,5,-1.1301124533017477,0.8986706733703613
real_PRS,12,protein2,n_term,6,-1.0071048974990844,0.8986706733703613
real_PRS,12,protein2,n_term,7,-0.932123311360677,0.8986706733703613
real_PRS,12,protein2,n_term,8,-0.5088636636734009,0.8986706733703613
real_PRS,12,protein2,n_term,9,0.10404090682665507,0.8986706733703613
real_PRS,12,protein2,n_term,10,0.33142391840616864,0.8986706733703613
real_PRS,12,protein2,c_term,0,-1.5565449674924214,0.8986706733703613
real_PRS,12,protein2,c_term,1,-1.561650131146113,0.8986706733703613
real_PRS,12,protein2,c_term,2,-1.4259060382843018,0.8986706733703613
real_PRS,12,protein2,c_term,3,-1.136185391743978,0.8986706733703613
real_PRS,12,protein2,c_term,4,-0.8907023429870605,0.8986706733703613
real_PRS,12,protein2,c_term,5,-0.8108115514119466,0.8986706733703613
real_PRS,12,protein2,c_term,6,-0.6841139475504557,0.8986706733703613
real_PRS,12,protein2,c_term,7,-0.6666658401489258,0.8986706733703613
real_PRS,12,protein2,c_term,8,-0.517527961730957,0.8986706733703613
real_PRS,12,protein2,c_term,9,-0.49302330017089846,0.8986706733703613
real_PRS,12,protein2,c_term,10,-0.4303528149922689,0.8986706733703613
real_PRS,12,protein2,middle,0,-1.7787209510803224,0.8986706733703613
real_PRS,12,protein2,middle,1,-2.0297413051128386,0.8986706733703613
real_PRS,12,protein2,middle,2,-1.4348616123199462,0.8986706733703613
real_PRS,12,protein2,middle,3,-0.8516863505045573,0.8986706733703613
real_PRS,12,protein2,middle,4,-0.9434728304545085,0.8986706733703613
real_PRS,12,protein2,middle,5,-0.9373382886250814,0.8986706733703613
real_PRS,12,protein2,middle,6,-0.7606378555297851,0.8986706733703613
real_PRS,12,protein2,middle,7,-0.7775750478108724,0.8986706733703613
real_PRS,12,protein2,middle,8,-0.6291321118672689,0.8986706733703613
real_PRS,12,protein2,middle,9,-0.5594866752624512,0.8986706733703613
real_PRS,12,protein2,middle,10,-0.35526564915974934,0.8986706733703613
real_PRS,13,protein2,n_term,0,-2.361783568064372,0.9762423038482666
real_PRS,13,protein2,n_term,1,-2.195561530192693,0.9762423038482666
real_PRS,13,protein2,n_term,2,-1.6505985736846924,0.9762423038482666
real_PRS,13,protein2,n_term,3,-1.0930098652839662,0.9762423038482666
real_PRS,13,protein2,n_term,4,-0.833668069044749,0.9762423038482666
real_PRS,13,protein2,n_term,5,-0.4641329129536947,0.9762423038482666
real_PRS,13,protein2,n_term,6,-0.35463984807332355,0.9762423038482666
real_PRS,13,protein2,n_term,7,-0.4834672689437866,0.9762423038482666
real_PRS,13,protein2,n_term,8,-0.2841494560241699,0.9762423038482666
real_PRS,13,protein2,n_term,9,-0.238467009862264,0.9762423038482666
real_PRS,13,protein2,n_term,10,-0.27791884740193684,0.9762423038482666
real_PRS,13,protein2,c_term,0,-2.1493414560953776,0.9762423038482666
real_PRS,13,protein2,c_term,1,-2.0393933057785034,0.9762423038482666
real_PRS,13,protein2,c_term,2,-1.2325827360153199,0.9762423038482666
real_PRS,13,protein2,c_term,3,-0.757302172978719,0.9762423038482666
real_PRS,13,protein2,c_term,4,0.23371909459431967,0.9762423038482666
real_PRS,13,protein2,c_term,5,1.0037993590037029,0.9762423038482666
real_PRS,13,protein2,c_term,6,0.5045430819193523,0.9762423038482666
real_PRS,13,protein2,c_term,7,0.5550264994303385,0.9762423038482666
real_PRS,13,protein2,c_term,8,0.46493908564249675,0.9762423038482666
real_PRS,13,protein2,c_term,9,0.35386969248453776,0.9762423038482666
real_PRS,13,protein2,c_term,10,0.17987279891967772,0.9762423038482666
real_PRS,13,protein2,middle,0,-2.1993713935216266,0.9762423038482666
real_PRS,13,protein2,middle,1,-2.1214843730131787,0.9762423038482666
real_PRS,13,protein2,middle,2,-1.7364477475484212,0.9762423038482666
real_PRS,13,protein2,middle,3,-1.432551415761312,0.9762423038482666
real_PRS,13,protein2,middle,4,-1.0554355303446452,0.9762423038482666
real_PRS,13,protein2,middle,5,-0.7326292991638184,0.9762423038482666
real_PRS,13,protein2,middle,6,-0.7099100112915039,0.9762423038482666
real_PRS,13,protein2,middle,7,-0.6653087615966797,0.9762423038482666
real_PRS,13,protein2,middle,8,-0.4039640744527181,0.9762423038482666
real_PRS,13,protein2,middle,9,-0.37633244196573895,0.9762423038482666
real_PRS,13,protein2,middle,10,-0.39824600219726564,0.9762423038482666
real_PRS,14,protein2,n_term,0,-1.4758102397123973,0.9899125695228577
real_PRS,14,protein2,n_term,1,-1.5915083229541778,0.9899125695228577
real_PRS,14,protein2,n_term,2,-1.348659626642863,0.9899125695228577
real_PRS,14,protein2,n_term,3,-0.6968379656473795,0.9899125695228577
real_PRS,14,protein2,n_term,4,-0.48756874998410543,0.9899125695228577
real_PRS,14,protein2,n_term,5,-0.2853490432103475,0.9899125695228577
real_PRS,14,protein2,n_term,6,-0.1331399162610372,0.9899125695228577
real_PRS,14,protein2,n_term,7,0.28016843398412067,0.9899125695228577
real_PRS,14,protein2,n_term,8,0.18312609593073528,0.9899125695228577
real_PRS,14,protein2,n_term,9,0.10291239420572916,0.9899125695228577
real_PRS,14,protein2,n_term,10,-1.5442231893539429,0.9899125695228577
real_PRS,14,protein2,c_term,0,-2.190295958518982,0.9899125695228577
real_PRS,14,protein2,c_term,1,-2.3017112572987872,0.9899125695228577
real_PRS,14,protein2,c_term,2,-0.9387641906738281,0.9899125695228577
real_PRS,14,protein2,c_term,3,-0.35643192927042644,0.9899125695228577
real_PRS,14,protein2,c_term,4,-0.2598500887552897,0.9899125695228577
real_PRS,14,protein2,c_term,5,0.21969151496887207,0.9899125695228577
real_PRS,14,protein2,c_term,6,0.653186583518982,0.9899125695228577
real_PRS,14,protein2,c_term,7,1.559562126795451,0.9899125695228577
real_PRS,14,protein2,c_term,8,2.006806755065918,0.9899125695228577
real_PRS,14,protein2,c_term,9,1.7870967447757722,0.9899125695228577
real_PRS,14,protein2,c_term,10,1.1120575745900472,0.9899125695228577
real_PRS,14,protein2,middle,0,-1.7515833854675293,0.9899125695228577
real_PRS,14,protein2,middle,1,-1.8012053489685058,0.9899125695228577
real_PRS,14,protein2,middle,2,-0.8741138696670532,0.9899125695228577
real_PRS,14,protein2,middle,3,-0.6682619412740072,0.9899125695228577
real_PRS,14,protein2,middle,4,-0.33601614634195964,0.9899125695228577
real_PRS,14,protein2,middle,5,-0.02996352513631185,0.9899125695228577
real_PRS,14,protein2,middle,6,0.07939340273539225,0.9899125695228577
real_PRS,14,protein2,middle,7,0.2930847326914469,0.9899125695228577
real_PRS,14,protein2,middle,8,0.25309137503306073,0.9899125695228577
real_PRS,14,protein2,middle,9,0.7507717291514079,0.9899125695228577
real_PRS,14,protein2,middle,10,1.2312182267506917,0.9899125695228577
real_PRS,15,protein2,n_term,0,-1.675513466199239,0.15106341242790222
real_PRS,15,protein2,n_term,1,-1.758444764216741,0.15106341242790222
real_PRS,15,protein2,n_term,2,-1.5976591984430948,0.15106341242790222
real_PRS,15,protein2,n_term,3,-1.235639492670695,0.15106341242790222
real_PRS,15,protein2,n_term,4,-0.7258520046869914,0.15106341242790222
real_PRS,15,protein2,n_term,5,-0.324522332350413,0.15106341242790222
real_PRS,15,protein2,n_term,6,-0.496403181552887,0.15106341242790222
real_PRS,15,protein2,n_term,7,-0.41609352628389995,0.15106341242790222
real_PRS,15,protein2,n_term,8,-0.6483052889506022,0.15106341242790222
real_PRS,15,protein2,n_term,9,-0.24064222971598306,0.15106341242790222
real_PRS,15,protein2,n_term,10,-0.9583123842875163,0.15106341242790222
real_PRS,15,protein2,c_term,0,-1.7604167064030964,0.15106341242790222
real_PRS,15,protein2,c_term,1,-1.880471122264862,0.15106341242790222
real_PRS,15,protein2,c_term,2,-0.7818767428398132,0.15106341242790222
real_PRS,15,protein2,c_term,3,-0.5947939872741699,0.15106341242790222
real_PRS,15,protein2,c_term,4,0.12507635752360027,0.15106341242790222
real_PRS,15,protein2,c_term,5,0.26724982261657715,0.15106341242790222
real_PRS,15,protein2,c_term,6,-0.08063357671101888,0.15106341242790222
real_PRS,15,protein2,c_term,7,-0.13288685480753581,0.15106341242790222
real_PRS,15,protein2,c_term,8,-0.07128833134969076,0.15106341242790222
real_PRS,15,protein2,c_term,9,-0.10840161641438802,0.15106341242790222
real_PRS,15,protein2,c_term,10,0.030775101979573567,0.15106341242790222
real_PRS,15,protein2,middle,0,-2.080586886405945,0.15106341242790222
real_PRS,15,protein2,middle,1,-2.2285370667775473,0.15106341242790222
real_PRS,15,protein2,middle,2,-1.383918078740438,0.15106341242790222
real_PRS,15,protein2,middle,3,-0.9545505523681641,0.15106341242790222
real_PRS,15,protein2,middle,4,-0.6296638488769531,0.15106341242790222
real_PRS,15,protein2,middle,5,-0.120496400197347,0.15106341242790222
real_PRS,15,protein2,middle,6,-0.21323760350545248,0.15106341242790222
real_PRS,15,protein2,middle,7,-0.2421054522196452,0.15106341242790222
real_PRS,15,protein2,middle,8,-0.09077574412027994,0.15106341242790222
real_PRS,15,protein2,middle,9,-0.11671091715494791,0.15106341242790222
real_PRS,15,protein2,middle,10,0.045498053232828774,0.15106341242790222
real_PRS,16,protein2,n_term,0,-1.331473571062088,0.9981595873832703
real_PRS,16,protein2,n_term,1,-1.55289732615153,0.9981595873832703
real_PRS,16,protein2,n_term,2,-1.1782918572425842,0.9981595873832703
real_PRS,16,protein2,n_term,3,-0.9139914274215698,0.9981595873832703
real_PRS,16,protein2,n_term,4,-0.39895859360694885,0.9981595873832703
real_PRS,16,protein2,n_term,5,-0.009371328353881835,0.9981595873832703
real_PRS,16,protein2,n_term,6,0.2795230786005656,0.9981595873832703
real_PRS,16,protein2,n_term,7,0.47622483571370444,0.9981595873832703
real_PRS,16,protein2,n_term,8,0.4356499671936035,0.9981595873832703
real_PRS,16,protein2,n_term,9,1.3101211488246918,0.9981595873832703
real_PRS,16,protein2,n_term,10,0.033980480829874676,0.9981595873832703
real_PRS,16,protein2,c_term,0,-2.1193800528844196,0.9981595873832703
real_PRS,16,protein2,c_term,1,-2.216578530271848,0.9981595873832703
real_PRS,16,protein2,c_term,2,-1.1793093045552572,0.9981595873832703
real_PRS,16,protein2,c_term,3,-0.4605788866678874,0.9981595873832703
real_PRS,16,protein2,c_term,4,-0.5297807216644287,0.9981595873832703
real_PRS,16,protein2,c_term,5,-0.3496053218841553,0.9981595873832703
real_PRS,16,protein2,c_term,6,0.07937425374984741,0.9981595873832703
real_PRS,16,protein2,c_term,7,1.1992183248202006,0.9981595873832703
real_PRS,16,protein2,c_term,8,1.6766151984532673,0.9981595873832703
real_PRS,16,protein2,c_term,9,1.6769375801086426,0.9981595873832703
real_PRS,16,protein2,c_term,10,0.9203245719273885,0.9981595873832703
real_PRS,16,protein2,middle,0,-1.9530411561330159,0.9981595873832703
real_PRS,16,protein2,middle,1,-2.087907648086548,0.9981595873832703
real_PRS,16,protein2,middle,2,-1.2008002916971843,0.9981595873832703
real_PRS,16,protein2,middle,3,-0.36068518956502277,0.9981595873832703
real_PRS,16,protein2,middle,4,-0.15224397977193196,0.9981595873832703
real_PRS,16,protein2,middle,5,0.2037250280380249,0.9981595873832703
real_PRS,16,protein2,middle,6,0.44818783601125084,0.9981595873832703
real_PRS,16,protein2,middle,7,1.6229833920796712,0.9981595873832703
real_PRS,16,protein2,middle,8,1.4593808809916178,0.9981595873832703
real_PRS,16,protein2,middle,9,1.744675596555074,0.9981595873832703
real_PRS,16,protein2,middle,10,1.5476812720298767,0.9981595873832703
real_PRS,17,protein2,n_term,0,-1.321883781750997,0.2367728352546692
real_PRS,17,protein2,n_term,1,-1.4099307080109915,0.2367728352546692
real_PRS,17,protein2,n_term,2,-0.8501915613810221,0.2367728352546692
real_PRS,17,protein2,n_term,3,-0.8487695078055064,0.2367728352546692
real_PRS,17,protein2,n_term,4,-0.41270991563797,0.2367728352546692
real_PRS,17,protein2,n_term,5,0.02686150868733724,0.2367728352546692
real_PRS,17,protein2,n_term,6,0.1646553933620453,0.2367728352546692
real_PRS,17,protein2,n_term,7,0.09527539412180583,0.2367728352546692
real_PRS,17,protein2,n_term,8,0.20960397720336915,0.2367728352546692
real_PRS,17,protein2,n_term,9,0.9469864209493001,0.2367728352546692
real_PRS,17,protein2,n_term,10,0.7720274607340495,0.2367728352546692
real_PRS,17,protein2,c_term,0,-1.1689623912175497,0.2367728352546692
real_PRS,17,protein2,c_term,1,-1.1898351679245631,0.2367728352546692
real_PRS,17,protein2,c_term,2,-0.3888401468594869,0.2367728352546692
real_PRS,17,protein2,c_term,3,-0.3545785427093506,0.2367728352546692
real_PRS,17,protein2,c_term,4,0.06850303014119466,0.2367728352546692
real_PRS,17,protein2,c_term,5,0.27419570287068684,0.2367728352546692
real_PRS,17,protein2,c_term,6,0.02868035634358724,0.2367728352546692
real_PRS,17,protein2,c_term,7,-0.0051400184631347655,0.2367728352546692
real_PRS,17,protein2,c_term,8,0.14186795552571616,0.2367728352546692
real_PRS,17,protein2,c_term,9,0.08485514322916667,0.2367728352546692
real_PRS,17,protein2,c_term,10,0.006199169158935547,0.2367728352546692
real_PRS,17,protein2,middle,0,-1.1706389705340068,0.2367728352546692
real_PRS,17,protein2,middle,1,-1.2029273410638173,0.2367728352546692
real_PRS,17,protein2,middle,2,-0.7400253732999166,0.2367728352546692
real_PRS,17,protein2,middle,3,-0.3808011531829834,0.2367728352546692
real_PRS,17,protein2,middle,4,0.15885082880655924,0.2367728352546692
real_PRS,17,protein2,middle,5,0.5612698396046957,0.2367728352546692
real_PRS,17,protein2,middle,6,0.3402554512023926,0.2367728352546692
real_PRS,17,protein2,middle,7,0.5248390833536783,0.2367728352546692
real_PRS,17,protein2,middle,8,0.4631957689921061,0.2367728352546692
real_PRS,17,protein2,middle,9,0.268468443552653,0.2367728352546692
real_PRS,17,protein2,middle,10,0.09956652323404948,0.2367728352546692
real_PRS,18,protein2,n_term,0,-1.0717266877492269,0.8574692606925964
real_PRS,18,protein2,n_term,1,-1.1495383580525715,0.8574692606925964
real_PRS,18,protein2,n_term,2,-0.7861737489700318,0.8574692606925964
real_PRS,18,protein2,n_term,3,-0.3496114174524943,0.8574692606925964
real_PRS,18,protein2,n_term,4,0.38981664180755615,0.8574692606925964
real_PRS,18,protein2,n_term,5,1.1012626886367798,0.8574692606925964
real_PRS,18,protein2,n_term,6,1.2585678577423096,0.8574692606925964
real_PRS,18,protein2,n_term,7,1.3216982364654541,0.8574692606925964
real_PRS,18,protein2,n_term,8,1.3670401255289713,0.8574692606925964
real_PRS,18,protein2,n_term,9,1.412640349070231,0.8574692606925964
real_PRS,18,protein2,n_term,10,1.2052903811136881,0.8574692606925964
real_PRS,18,protein2,c_term,0,-1.174340009689331,0.8574692606925964
real_PRS,18,protein2,c_term,1,-1.2854291180769601,0.8574692606925964
real_PRS,18,protein2,c_term,2,-0.3675848086675008,0.8574692606925964
real_PRS,18,protein2,c_term,3,-0.3096931457519531,0.8574692606925964
real_PRS,18,protein2,c_term,4,0.09596821467081705,0.8574692606925964
real_PRS,18,protein2,c_term,5,0.3514561653137207,0.8574692606925964
real_PRS,18,protein2,c_term,6,0.20714419682820637,0.8574692606925964
real_PRS,18,protein2,c_term,7,0.32426497141520183,0.8574692606925964
real_PRS,18,protein2,c_term,8,0.48029343287150067,0.8574692606925964
real_PRS,18,protein2,c_term,9,0.5174924214680989,0.8574692606925964
real_PRS,18,protein2,c_term,10,0.6477798461914063,0.8574692606925964
real_PRS,18,protein2,middle,0,-1.366503858566284,0.8574692606925964
real_PRS,18,protein2,middle,1,-1.441202720006307,0.8574692606925964
real_PRS,18,protein2,middle,2,-0.6988401254018147,0.8574692606925964
real_PRS,18,protein2,middle,3,-0.6560853481292724,0.8574692606925964
real_PRS,18,protein2,middle,4,0.016552257537841796,0.8574692606925964
real_PRS,18,protein2,middle,5,0.5297653834025066,0.8574692606925964
real_PRS,18,protein2,middle,6,0.44579496383666994,0.8574692606925964
real_PRS,18,protein2,middle,7,0.5487827301025391,0.8574692606925964
real_PRS,18,protein2,middle,8,0.8386182467142741,0.8574692606925964
real_PRS,18,protein2,middle,9,0.9643061955769857,0.8574692606925964
real_PRS,18,protein2,middle,10,1.0650334040323892,0.8574692606925964
real_PRS,19,protein2,n_term,0,-2.6662969986597695,0.9573383927345276
real_PRS,19,protein2,n_term,1,-2.6012288173039755,0.9573383927345276
real_PRS,19,protein2,n_term,2,-1.9736363410949707,0.9573383927345276
real_PRS,19,protein2,n_term,3,-1.2929422656695049,0.9573383927345276
real_PRS,19,protein2,n_term,4,-1.23917555809021,0.9573383927345276
real_PRS,19,protein2,n_term,5,-0.712680634856224,0.9573383927345276
real_PRS,19,protein2,n_term,6,-1.051877482732137,0.9573383927345276
real_PRS,19,protein2,n_term,7,-0.7521152456601461,0.9573383927345276
real_PRS,19,protein2,n_term,8,-0.674063483874003,0.9573383927345276
real_PRS,19,protein2,n_term,9,-0.43195128440856934,0.9573383927345276
real_PRS,19,protein2,n_term,10,-0.4261183738708496,0.9573383927345276
real_PRS,19,protein2,c_term,0,-2.591379149754842,0.9573383927345276
real_PRS,19,protein2,c_term,1,-2.5841468572616577,0.9573383927345276
real_PRS,19,protein2,c_term,2,-1.5539984703063965,0.9573383927345276
real_PRS,19,protein2,c_term,3,-1.1505049069722493,0.9573383927345276
real_PRS,19,protein2,c_term,4,-1.204149881998698,0.9573383927345276
real_PRS,19,protein2,c_term,5,-1.2145252227783203,0.9573383927345276
real_PRS,19,protein2,c_term,6,-1.1505969047546387,0.9573383927345276
real_PRS,19,protein2,c_term,7,-1.2810065905253092,0.9573383927345276
real_PRS,19,protein2,c_term,8,-0.9804949124654134,0.9573383927345276
real_PRS,19,protein2,c_term,9,-0.8179930686950684,0.9573383927345276
real_PRS,19,protein2,c_term,10,-0.7422816276550293,0.9573383927345276
real_PRS,19,protein2,middle,0,-2.247132674853007,0.9573383927345276
real_PRS,19,protein2,middle,1,-2.148240158955256,0.9573383927345276
real_PRS,19,protein2,middle,2,-1.4979148387908936,0.9573383927345276
real_PRS,19,protein2,middle,3,-1.1248027801513671,0.9573383927345276
real_PRS,19,protein2,middle,4,-0.9823702494303386,0.9573383927345276
real_PRS,19,protein2,middle,5,-0.8128566741943359,0.9573383927345276
real_PRS,19,protein2,middle,6,-0.7643888473510743,0.9573383927345276
real_PRS,19,protein2,middle,7,-0.7310078620910645,0.9573383927345276
