dataset,pair_idx,region,layer,mean_margin
RRS+50,78,n_term,10,-0.46067692438761393
RRS+50,78,middle,0,-1.2964822133382161
RRS+50,78,middle,1,-1.4252755880355834
RRS+50,78,middle,2,-0.6138186812400818
RRS+50,78,middle,3,-0.5732959429423015
RRS+50,78,middle,4,-0.1269542694091797
RRS+50,78,middle,5,0.3528233210245768
RRS+50,78,middle,6,0.045536041259765625
RRS+50,78,middle,7,0.13536663055419923
RRS+50,78,middle,8,0.1881395657857259
RRS+50,78,middle,9,0.07027975718180339
RRS+50,78,middle,10,-0.004224840799967448
RRS+50,78,c_term,0,-1.8764835198720295
RRS+50,78,c_term,1,-1.8999001820882162
RRS+50,78,c_term,2,-0.9104502002398173
RRS+50,78,c_term,3,-0.4974626859029134
RRS+50,78,c_term,4,-0.4078591028849284
RRS+50,78,c_term,5,0.03203792572021484
RRS+50,78,c_term,6,-0.18749113082885743
RRS+50,78,c_term,7,-0.12999760309855143
RRS+50,78,c_term,8,-0.019205156962076822
RRS+50,78,c_term,9,-0.12157599131266277
RRS+50,78,c_term,10,-0.19826536178588866
RRS+50,79,prefix,0,-1.4175331592559814
RRS+50,79,prefix,1,-1.4820987582206726
RRS+50,79,prefix,2,-1.3883394400278728
RRS+50,79,prefix,3,-1.0850110054016113
RRS+50,79,prefix,4,-1.0034778277079264
RRS+50,79,prefix,5,-0.778901473681132
RRS+50,79,prefix,6,-0.8317170302073161
RRS+50,79,prefix,7,-0.7843517303466797
RRS+50,79,prefix,8,-0.619450569152832
RRS+50,79,prefix,9,-0.6619632085164388
RRS+50,79,prefix,10,-0.9331293106079102
RRS+50,79,n_term,0,-1.0483372211456299
RRS+50,79,n_term,1,-1.4888516028722127
RRS+50,79,n_term,2,-0.6638041655222575
RRS+50,79,n_term,3,-0.45368703206380206
RRS+50,79,n_term,4,-0.2454220771789551
RRS+50,79,n_term,5,-0.022425524393717446
RRS+50,79,n_term,6,-0.24543447494506837
RRS+50,79,n_term,7,-0.23794463475545247
RRS+50,79,n_term,8,-0.14660498301188152
RRS+50,79,n_term,9,-0.2713765144348145
RRS+50,79,n_term,10,-0.37383950551350914
RRS+50,79,middle,0,-1.9511708895365396
RRS+50,79,middle,1,-1.9823747754096985
RRS+50,79,middle,2,-0.7721759557724
RRS+50,79,middle,3,-0.6449026743570964
RRS+50,79,middle,4,-0.6375561714172363
RRS+50,79,middle,5,-0.373888905843099
RRS+50,79,middle,6,-0.4126993497212728
RRS+50,79,middle,7,-0.40648180643717446
RRS+50,79,middle,8,-0.21471452713012695
RRS+50,79,middle,9,-0.17495317459106446
RRS+50,79,middle,10,-0.08447434107462565
RRS+50,79,c_term,0,-1.8325716574986777
RRS+50,79,c_term,1,-1.7860244949658712
RRS+50,79,c_term,2,-1.0881224711736044
RRS+50,79,c_term,3,-0.5345504124959309
RRS+50,79,c_term,4,-0.39139442443847655
RRS+50,79,c_term,5,-0.1616827964782715
RRS+50,79,c_term,6,-0.28996397654215494
RRS+50,79,c_term,7,-0.2733865737915039
RRS+50,79,c_term,8,-0.1139617919921875
RRS+50,79,c_term,9,-0.17834723790486653
RRS+50,79,c_term,10,-0.13988176981608072
RRS+50,80,prefix,0,-1.6068459749221802
RRS+50,80,prefix,1,-1.6525830308596292
RRS+50,80,prefix,2,-1.3778674125671386
RRS+50,80,prefix,3,-1.0523482322692872
RRS+50,80,prefix,4,-1.0223066329956054
RRS+50,80,prefix,5,-0.7954740762710572
RRS+50,80,prefix,6,-0.8592665354410808
RRS+50,80,prefix,7,-0.793502934773763
RRS+50,80,prefix,8,-0.7517804145812989
RRS+50,80,prefix,9,-0.6968108495076497
RRS+50,80,prefix,10,-0.9340395291646322
RRS+50,80,n_term,0,-1.5552097330490748
RRS+50,80,n_term,1,-1.755792204538981
RRS+50,80,n_term,2,-0.7025996327400208
RRS+50,80,n_term,3,-0.43871316909790037
RRS+50,80,n_term,4,-0.10889558792114258
RRS+50,80,n_term,5,0.021222400665283202
RRS+50,80,n_term,6,-0.01582762400309245
RRS+50,80,n_term,7,0.0600338617960612
RRS+50,80,n_term,8,0.29797840118408203
RRS+50,80,n_term,9,0.17820345560709636
RRS+50,80,n_term,10,0.22291247049967447
RRS+50,80,middle,0,-1.552397784590721
RRS+50,80,middle,1,-1.6451273004213969
RRS+50,80,middle,2,-0.8979276498158772
RRS+50,80,middle,3,-0.4659567832946777
RRS+50,80,middle,4,-0.16988004048665364
RRS+50,80,middle,5,-0.01535503069559733
RRS+50,80,middle,6,-0.26833082834879557
RRS+50,80,middle,7,-0.1307708422342936
RRS+50,80,middle,8,-0.24959392547607423
RRS+50,80,middle,9,-0.4375664710998535
RRS+50,80,middle,10,-0.4823312759399414
RRS+50,80,c_term,0,-1.826622905333837
RRS+50,80,c_term,1,-2.04956347544988
RRS+50,80,c_term,2,-1.2608845949172973
RRS+50,80,c_term,3,-0.7846462249755859
RRS+50,80,c_term,4,-0.29167677561442057
RRS+50,80,c_term,5,-0.0269012451171875
RRS+50,80,c_term,6,-0.30303757985432944
RRS+50,80,c_term,7,-0.2060879389444987
RRS+50,80,c_term,8,-0.12522322336832684
RRS+50,80,c_term,9,-0.21082264582316082
RRS+50,80,c_term,10,-0.10336189270019532
RRS+50,81,prefix,0,-1.4565491914749145
RRS+50,81,prefix,1,-1.3701831658681234
RRS+50,81,prefix,2,-1.2834340413411458
RRS+50,81,prefix,3,-1.1072731335957846
RRS+50,81,prefix,4,-1.0150551160176595
RRS+50,81,prefix,5,-0.8153818686803181
RRS+50,81,prefix,6,-0.8893850167592366
RRS+50,81,prefix,7,-0.8173667589823405
RRS+50,81,prefix,8,-0.6850541750590007
RRS+50,81,prefix,9,-0.5155175844828288
RRS+50,81,prefix,10,-0.6819856643676758
RRS+50,81,n_term,0,-1.280337886015574
RRS+50,81,n_term,1,-1.3679248650868734
RRS+50,81,n_term,2,-0.9011611620585124
RRS+50,81,n_term,3,-0.8684252738952637
RRS+50,81,n_term,4,-0.41173315048217773
RRS+50,81,n_term,5,-0.3525216102600098
RRS+50,81,n_term,6,-0.36230672200520836
RRS+50,81,n_term,7,-0.3714086850484212
RRS+50,81,n_term,8,-0.2716939926147461
RRS+50,81,n_term,9,-0.27923107147216797
RRS+50,81,n_term,10,-0.16996167500813802
RRS+50,81,middle,0,-1.8329079786936442
RRS+50,81,middle,1,-2.11198791662852
RRS+50,81,middle,2,-1.288646920522054
RRS+50,81,middle,3,-0.7064105033874511
RRS+50,81,middle,4,-0.2594615618387858
RRS+50,81,middle,5,-0.01336361567179362
RRS+50,81,middle,6,-0.2331099510192871
RRS+50,81,middle,7,-0.2577236175537109
RRS+50,81,middle,8,-0.09584951400756836
RRS+50,81,middle,9,-0.25109904607137046
RRS+50,81,middle,10,-0.21018476486206056
RRS+50,81,c_term,0,-1.545430807272593
RRS+50,81,c_term,1,-1.7802279631296793
RRS+50,81,c_term,2,-0.9350282986958821
RRS+50,81,c_term,3,-0.3307198524475098
RRS+50,81,c_term,4,0.07242193222045898
RRS+50,81,c_term,5,0.16207116444905598
RRS+50,81,c_term,6,-0.11264473597208659
RRS+50,81,c_term,7,-0.13500998814900717
RRS+50,81,c_term,8,0.03043543497721354
RRS+50,81,c_term,9,-0.2364680290222168
RRS+50,81,c_term,10,-0.3759557406107585
RRS+50,82,prefix,0,-1.424721097946167
RRS+50,82,prefix,1,-1.3539239565531414
RRS+50,82,prefix,2,-1.2897473971048992
RRS+50,82,prefix,3,-1.161315886179606
RRS+50,82,prefix,4,-0.8803218682607015
RRS+50,82,prefix,5,-0.4167240738868713
RRS+50,82,prefix,6,-0.42485990524291994
RRS+50,82,prefix,7,-0.4959912419319153
RRS+50,82,prefix,8,-0.4834324677785238
RRS+50,82,prefix,9,-0.34888319969177245
RRS+50,82,prefix,10,-0.7939494530359904
RRS+50,82,n_term,0,-1.67239191532135
RRS+50,82,n_term,1,-1.7920861442883809
RRS+50,82,n_term,2,-1.0306848526000976
RRS+50,82,n_term,3,-0.6809421857198079
RRS+50,82,n_term,4,-0.6939085960388184
RRS+50,82,n_term,5,-0.6363784790039062
RRS+50,82,n_term,6,-0.5522024790445964
RRS+50,82,n_term,7,-0.6292188962300619
RRS+50,82,n_term,8,-0.32516956329345703
RRS+50,82,n_term,9,-0.2552138328552246
RRS+50,82,n_term,10,-0.22287425994873047
RRS+50,82,c_term,0,-1.49101665019989
RRS+50,82,c_term,1,-1.6637696663538615
RRS+50,82,c_term,2,-1.0242804686228435
RRS+50,82,c_term,3,-0.8007902145385742
RRS+50,82,c_term,4,-0.6109980901082357
RRS+50,82,c_term,5,-0.4862349510192871
RRS+50,82,c_term,6,-0.565775998433431
RRS+50,82,c_term,7,-0.5410969416300456
RRS+50,82,c_term,8,-0.32020705540974936
RRS+50,82,c_term,9,-0.33041156133015953
RRS+50,82,c_term,10,-0.47768440246582033
RRS+50,83,prefix,0,-1.8191181222597759
RRS+50,83,prefix,1,-1.8566909154256186
RRS+50,83,prefix,2,-1.6102909564971923
RRS+50,83,prefix,3,-1.1414247512817384
RRS+50,83,prefix,4,-1.2490555763244628
RRS+50,83,prefix,5,-1.179165530204773
RRS+50,83,prefix,6,-1.2814573685328166
RRS+50,83,prefix,7,-1.186719936132431
RRS+50,83,prefix,8,-0.8299979527791341
RRS+50,83,prefix,9,-0.6649685939153035
RRS+50,83,prefix,10,-1.0723927815755208
RRS+50,83,n_term,0,-1.550484589735667
RRS+50,83,n_term,1,-1.5406169215838115
RRS+50,83,n_term,2,-1.1484904130299887
RRS+50,83,n_term,3,-1.332088788350423
RRS+50,83,n_term,4,-0.6863831202189128
RRS+50,83,n_term,5,-0.6595157146453857
RRS+50,83,n_term,6,-0.7090323289235433
RRS+50,83,n_term,7,-0.55529678662618
RRS+50,83,n_term,8,-0.3615491072336833
RRS+50,83,n_term,9,-0.3954121271769206
RRS+50,83,n_term,10,-0.3355868657430013
RRS+50,83,middle,0,-1.608179783821106
RRS+50,83,middle,1,-1.6510181029637654
RRS+50,83,middle,2,-0.6555598696072896
RRS+50,83,middle,3,-0.6238547960917155
RRS+50,83,middle,4,-0.14243233998616536
RRS+50,83,middle,5,0.14298569361368815
RRS+50,83,middle,6,-0.011102517445882162
RRS+50,83,middle,7,0.02863772710164388
RRS+50,83,middle,8,0.14841187795003255
RRS+50,83,middle,9,0.12211875915527344
RRS+50,83,middle,10,0.15718695322672527
RRS+50,83,c_term,0,-2.2216384331385295
RRS+50,83,c_term,1,-2.218739898999532
RRS+50,83,c_term,2,-0.8633514444033304
RRS+50,83,c_term,3,-0.4576112429300944
RRS+50,83,c_term,4,-0.38159914016723634
RRS+50,83,c_term,5,-0.23644510904947916
RRS+50,83,c_term,6,-0.4257759730021159
RRS+50,83,c_term,7,-0.3840434710184733
RRS+50,83,c_term,8,-0.21754995981852213
RRS+50,83,c_term,9,-0.058881282806396484
RRS+50,83,c_term,10,0.08318277994791666
RRS+50,84,prefix,0,-1.5734775145848592
RRS+50,84,prefix,1,-1.712301770846049
RRS+50,84,prefix,2,-1.4341734727223714
RRS+50,84,prefix,3,-1.0559758424758912
RRS+50,84,prefix,4,-1.1549832900365193
RRS+50,84,prefix,5,-0.6661799589792887
RRS+50,84,prefix,6,-0.7084033330281575
RRS+50,84,prefix,7,-0.4582722862561544
RRS+50,84,prefix,8,-0.383103084564209
RRS+50,84,prefix,9,-0.2777257521947225
RRS+50,84,prefix,10,-1.6666398684183756
RRS+50,84,n_term,0,-1.8914913733800252
RRS+50,84,n_term,1,-1.959671179453532
RRS+50,84,n_term,2,-1.0207200527191163
RRS+50,84,n_term,3,-0.7397889137268067
RRS+50,84,n_term,4,-0.9870109875996907
RRS+50,84,n_term,5,-0.733453114827474
RRS+50,84,n_term,6,-0.7899081230163574
RRS+50,84,n_term,7,-0.5162748336791992
RRS+50,84,n_term,8,-0.20175113677978515
RRS+50,84,n_term,9,-0.017067337036132814
RRS+50,84,n_term,10,0.24230225880940756
RRS+50,84,middle,0,-1.5605981032053629
RRS+50,84,middle,1,-1.8950499931971232
RRS+50,84,middle,2,-1.0568289438883463
RRS+50,84,middle,3,-0.7232141494750977
RRS+50,84,middle,4,-0.7552011807759603
RRS+50,84,middle,5,-0.3792774518330892
RRS+50,84,middle,6,-0.28869555791219076
RRS+50,84,middle,7,-0.2611236572265625
RRS+50,84,middle,8,0.04050105412801107
RRS+50,84,middle,9,0.12269201278686523
RRS+50,84,middle,10,0.17223701477050782
RRS+50,84,c_term,0,-2.123115094502767
RRS+50,84,c_term,1,-2.1928570667902627
RRS+50,84,c_term,2,-1.505849822362264
RRS+50,84,c_term,3,-0.879356034596761
RRS+50,84,c_term,4,-0.8230186144510905
RRS+50,84,c_term,5,-0.5975458145141601
RRS+50,84,c_term,6,-0.6669633865356446
RRS+50,84,c_term,7,-0.5278431892395019
RRS+50,84,c_term,8,-0.19202025731404623
RRS+50,84,c_term,9,-0.27765754063924153
RRS+50,84,c_term,10,-0.5401609102884929
RRS+50,85,prefix,0,-1.5537309090296427
RRS+50,85,prefix,1,-1.6210328459739685
RRS+50,85,prefix,2,-1.4486893971761068
RRS+50,85,prefix,3,-1.104526170094808
RRS+50,85,prefix,4,-1.2804514249165853
RRS+50,85,prefix,5,-0.8262234131495158
RRS+50,85,prefix,6,-1.0764283259709677
RRS+50,85,prefix,7,-1.0305455287297567
RRS+50,85,prefix,8,-0.6851779460906983
RRS+50,85,prefix,9,-0.3450870672861735
RRS+50,85,prefix,10,-0.7688098271687825
RRS+50,85,n_term,0,-1.7329594930013021
RRS+50,85,n_term,1,-1.966359559694926
RRS+50,85,n_term,2,-1.317938001950582
RRS+50,85,n_term,3,-0.9785551389058431
RRS+50,85,n_term,4,-0.6901939074198405
RRS+50,85,n_term,5,-0.6850850105285644
RRS+50,85,n_term,6,-1.0170806248982747
RRS+50,85,n_term,7,-0.7482827186584473
RRS+50,85,n_term,8,-0.6607628504435221
RRS+50,85,n_term,9,-0.6056226094563802
RRS+50,85,n_term,10,-0.5947177569071452
RRS+50,85,middle,0,-1.9539954264958699
RRS+50,85,middle,1,-2.1205124775568645
RRS+50,85,middle,2,-1.3100085576375327
RRS+50,85,middle,3,-0.9337781588236491
RRS+50,85,middle,4,-0.6046117782592774
RRS+50,85,middle,5,-0.5952799956003825
RRS+50,85,middle,6,-0.9237960497538249
RRS+50,85,middle,7,-0.6731294473012288
RRS+50,85,middle,8,-0.6199915568033855
RRS+50,85,middle,9,-0.7076555569966634
RRS+50,85,middle,10,-0.5994453112284343
RRS+50,85,c_term,0,-1.5263446927070619
RRS+50,85,c_term,1,-1.8078564723332724
RRS+50,85,c_term,2,-1.1760137716929118
RRS+50,85,c_term,3,-1.038273270924886
RRS+50,85,c_term,4,-0.5089427947998046
RRS+50,85,c_term,5,-0.38876458803812664
RRS+50,85,c_term,6,-0.38849112192789714
RRS+50,85,c_term,7,-0.3357831637064616
RRS+50,85,c_term,8,-0.1620764096577962
RRS+50,85,c_term,9,-0.2922515869140625
RRS+50,85,c_term,10,-0.5439280509948731
RRS+50,86,prefix,0,-1.5599502563476562
RRS+50,86,prefix,1,-1.5017062505086263
RRS+50,86,prefix,2,-1.4637054443359374
RRS+50,86,prefix,3,-1.2114479064941406
RRS+50,86,prefix,4,-1.0167229970296223
RRS+50,86,prefix,5,-0.6895517905553182
RRS+50,86,prefix,6,-0.7351126352945964
RRS+50,86,prefix,7,-0.7124078432718913
RRS+50,86,prefix,8,-0.5459319750467936
RRS+50,86,prefix,9,-0.48792309761047364
RRS+50,86,prefix,10,-0.6404863039652506
RRS+50,86,n_term,0,-1.013182524840037
RRS+50,86,n_term,1,-1.2338738878568014
RRS+50,86,n_term,2,-0.6420571327209472
RRS+50,86,n_term,3,-0.4130324681599935
RRS+50,86,n_term,4,0.012048085530598959
RRS+50,86,n_term,5,0.10367635091145834
RRS+50,86,n_term,6,-0.050177510579427084
RRS+50,86,n_term,7,0.013342189788818359
RRS+50,86,n_term,8,0.11639909744262696
RRS+50,86,n_term,9,-0.07720909118652344
RRS+50,86,n_term,10,-0.11699428558349609
RRS+50,86,middle,0,-1.8510656078656516
RRS+50,86,middle,1,-1.8874289075533548
RRS+50,86,middle,2,-1.3450282573699952
RRS+50,86,middle,3,-0.9425099690755209
RRS+50,86,middle,4,-0.7473283449808756
RRS+50,86,middle,5,-0.4614681641260783
RRS+50,86,middle,6,-0.7799667040506999
RRS+50,86,middle,7,-0.7799676895141602
RRS+50,86,middle,8,-0.7747387886047363
RRS+50,86,middle,9,-0.8523964246114095
RRS+50,86,middle,10,-1.1863489786783854
RRS+50,86,c_term,0,-2.2223997990290325
RRS+50,86,c_term,1,-2.388987588882446
RRS+50,86,c_term,2,-1.6106217861175538
RRS+50,86,c_term,3,-0.9990728696187338
RRS+50,86,c_term,4,-1.1189789454142252
RRS+50,86,c_term,5,-0.6586743036905924
RRS+50,86,c_term,6,-0.4772738138834635
RRS+50,86,c_term,7,-0.4837956428527832
RRS+50,86,c_term,8,-0.30267041524251304
RRS+50,86,c_term,9,-0.23700221379597983
RRS+50,86,c_term,10,-0.27316678365071617
RRS+50,87,prefix,0,-1.6569924036661783
RRS+50,87,prefix,1,-1.6068381786346435
RRS+50,87,prefix,2,-1.4072799364725748
RRS+50,87,prefix,3,-1.2050557772318522
RRS+50,87,prefix,4,-1.3461114883422851
RRS+50,87,prefix,5,-1.4675082524617513
RRS+50,87,prefix,6,-1.4055098056793214
RRS+50,87,prefix,7,-1.426338799794515
RRS+50,87,prefix,8,-1.1183739980061849
RRS+50,87,prefix,9,-0.8736906369527181
RRS+50,87,prefix,10,-0.9196862538655599
RRS+50,87,n_term,0,-1.7512249867121379
RRS+50,87,n_term,1,-1.8661640922228495
RRS+50,87,n_term,2,-1.0798857053120932
RRS+50,87,n_term,3,-0.7300276120503744
RRS+50,87,n_term,4,-0.383022944132487
RRS+50,87,n_term,5,-0.34017931620279945
RRS+50,87,n_term,6,-0.1390881856282552
RRS+50,87,n_term,7,0.03243209520975749
RRS+50,87,n_term,8,0.1099882443745931
RRS+50,87,n_term,9,0.015917332967122395
RRS+50,87,n_term,10,-0.08568449020385742
RRS+50,87,middle,0,-1.6721312363942464
RRS+50,87,middle,1,-1.9107080936431884
RRS+50,87,middle,2,-0.9845282554626464
RRS+50,87,middle,3,-0.5338495572408041
RRS+50,87,middle,4,-0.19560607274373373
RRS+50,87,middle,5,-0.007497708002726237
RRS+50,87,middle,6,-0.1697945276896159
RRS+50,87,middle,7,-0.08158839543660482
RRS+50,87,middle,8,0.007587560017903646
RRS+50,87,middle,9,-0.20604581832885743
RRS+50,87,middle,10,-0.2769169807434082
RRS+50,87,c_term,0,-1.7897188981374106
RRS+50,87,c_term,1,-2.0229503790537517
RRS+50,87,c_term,2,-1.1611090501149495
RRS+50,87,c_term,3,-0.647202714284261
RRS+50,87,c_term,4,-0.2707705497741699
RRS+50,87,c_term,5,-0.023570950826009116
RRS+50,87,c_term,6,-0.17806135813395182
RRS+50,87,c_term,7,-0.1732200304667155
RRS+50,87,c_term,8,-0.013500245412190755
RRS+50,87,c_term,9,-0.259809939066569
RRS+50,87,c_term,10,-0.3039409637451172
RRS+50,88,prefix,0,-1.701014228661855
RRS+50,88,prefix,1,-1.6718422253926595
RRS+50,88,prefix,2,-1.5208285967508952
RRS+50,88,prefix,3,-1.2692836761474608
RRS+50,88,prefix,4,-1.159479300181071
RRS+50,88,prefix,5,-0.8169945995012919
RRS+50,88,prefix,6,-0.8231974522272746
RRS+50,88,prefix,7,-0.8441341797510783
RRS+50,88,prefix,8,-0.777188793818156
RRS+50,88,prefix,9,-0.41807581583658854
RRS+50,88,prefix,10,-0.9591420809427897
RRS+50,88,n_term,0,-1.5908636728922525
RRS+50,88,n_term,1,-1.7717976411183676
RRS+50,88,n_term,2,-0.7618459224700928
RRS+50,88,n_term,3,-0.6002007802327474
RRS+50,88,n_term,4,-0.5594339370727539
RRS+50,88,n_term,5,-0.40297075907389324
RRS+50,88,n_term,6,-0.4684122085571289
RRS+50,88,n_term,7,-0.3236490885416667
RRS+50,88,n_term,8,-0.26638482411702474
RRS+50,88,n_term,9,-0.19385468165079753
RRS+50,88,n_term,10,-0.419834836324056
RRS+50,88,middle,0,-1.2333147669831912
RRS+50,88,middle,1,-1.3509951035181682
RRS+50,88,middle,2,-0.6545529047648112
RRS+50,88,middle,3,-0.40030447642008465
RRS+50,88,middle,4,-0.0748425801595052
RRS+50,88,middle,5,-0.07277021408081055
RRS+50,88,middle,6,-0.09576629002888998
RRS+50,88,middle,7,0.13934351603190104
RRS+50,88,middle,8,0.21155996322631837
RRS+50,88,middle,9,0.08881448109944662
RRS+50,88,middle,10,-0.018340873718261718
RRS+50,88,c_term,0,-1.6887817442417146
RRS+50,88,c_term,1,-1.9480655908584594
RRS+50,88,c_term,2,-0.8971994558970133
RRS+50,88,c_term,3,-0.5423033714294434
RRS+50,88,c_term,4,-0.09422667821248372
RRS+50,88,c_term,5,0.348826805750529
RRS+50,88,c_term,6,0.16400273640950522
RRS+50,88,c_term,7,0.31586039861043297
RRS+50,88,c_term,8,0.49994579950968426
RRS+50,88,c_term,9,0.35532347361246747
RRS+50,88,c_term,10,0.07998908360799153
RRS+50,89,prefix,0,-1.8381671826044719
RRS+50,89,prefix,1,-1.698550860087077
RRS+50,89,prefix,2,-1.4963436444600424
RRS+50,89,prefix,3,-1.4681129137674966
RRS+50,89,prefix,4,-1.4999834696451824
RRS+50,89,prefix,5,-1.2477164268493652
RRS+50,89,prefix,6,-1.2987975120544433
RRS+50,89,prefix,7,-1.286482302347819
RRS+50,89,prefix,8,-1.1800012270609537
RRS+50,89,prefix,9,-1.1226006189982096
RRS+50,89,prefix,10,-1.2853540420532226
RRS+50,89,n_term,0,-1.0194344361623129
RRS+50,89,n_term,1,-1.1938126722971598
RRS+50,89,n_term,2,-0.4895971139272054
RRS+50,89,n_term,3,-0.4919067064921061
RRS+50,89,n_term,4,-0.20923582712809244
RRS+50,89,n_term,5,-0.31404666900634765
RRS+50,89,n_term,6,-0.43052794138590494
RRS+50,89,n_term,7,-0.24984359741210938
RRS+50,89,n_term,8,-0.09760297139485677
RRS+50,89,n_term,9,-0.13490269978841146
RRS+50,89,n_term,10,-0.321114190419515
RRS+50,89,middle,0,-1.3479627668857574
RRS+50,89,middle,1,-1.4834493398666382
RRS+50,89,middle,2,-0.7632516225179037
RRS+50,89,middle,3,-0.6326326688130697
RRS+50,89,middle,4,-0.41195376714070636
RRS+50,89,middle,5,-0.2709536949793498
RRS+50,89,middle,6,-0.4822502772013346
RRS+50,89,middle,7,-0.2708293914794922
RRS+50,89,middle,8,-0.32027943929036456
RRS+50,89,middle,9,-0.3214609464009603
RRS+50,89,middle,10,-0.08053652445475261
RRS+50,89,c_term,0,-1.8412321910262108
RRS+50,89,c_term,1,-2.011288038889567
RRS+50,89,c_term,2,-1.1687726338704427
RRS+50,89,c_term,3,-0.5965469360351563
RRS+50,89,c_term,4,-0.5043565432230631
RRS+50,89,c_term,5,-0.3696624596913656
RRS+50,89,c_term,6,-0.5605889002482096
RRS+50,89,c_term,7,-0.3574364980061849
RRS+50,89,c_term,8,-0.2885311126708984
RRS+50,89,c_term,9,-0.31678959528605144
RRS+50,89,c_term,10,-0.30778671900431315
RRS+50,90,prefix,0,-1.477521014213562
RRS+50,90,prefix,1,-1.5192893107732137
RRS+50,90,prefix,2,-1.5331332683563232
RRS+50,90,prefix,3,-1.2113563219706218
RRS+50,90,prefix,4,-1.2249223550160726
RRS+50,90,prefix,5,-1.2624070485432943
RRS+50,90,prefix,6,-1.3515732129414877
RRS+50,90,prefix,7,-1.2026257038116455
RRS+50,90,prefix,8,-0.9789330164591471
RRS+50,90,prefix,9,-0.5102951685587566
RRS+50,90,prefix,10,-1.233405335744222
RRS+50,90,n_term,0,-1.663674028714498
RRS+50,90,n_term,1,-1.8095275481541953
RRS+50,90,n_term,2,-1.0473200798034668
RRS+50,90,n_term,3,-0.6964811642964681
RRS+50,90,n_term,4,-0.3924714724222819
RRS+50,90,n_term,5,-0.31967461903889977
RRS+50,90,n_term,6,-0.31269200642903644
RRS+50,90,n_term,7,0.18455297152201336
RRS+50,90,n_term,8,0.44982546170552573
RRS+50,90,n_term,9,0.5166532039642334
RRS+50,90,n_term,10,-0.13387179374694824
RRS+50,90,middle,0,-2.2142870326836905
RRS+50,90,middle,1,-2.4296104749043783
RRS+50,90,middle,2,-1.4461129983266194
RRS+50,90,middle,3,-0.782087484995524
RRS+50,90,middle,4,-0.6119534492492675
RRS+50,90,middle,5,-0.4441456476847331
RRS+50,90,middle,6,-0.5493199348449707
RRS+50,90,middle,7,-0.4974223136901855
RRS+50,90,middle,8,-0.3764471689860026
RRS+50,90,middle,9,-0.43306741714477537
RRS+50,90,middle,10,-0.09921013514200847
RRS+50,90,c_term,0,-1.8761805057525636
RRS+50,90,c_term,1,-2.11123659213384
RRS+50,90,c_term,2,-1.099295727411906
RRS+50,90,c_term,3,-0.6910478591918945
RRS+50,90,c_term,4,-0.3771271069844564
RRS+50,90,c_term,5,-0.25517441431681315
RRS+50,90,c_term,6,-0.3920732498168945
RRS+50,90,c_term,7,-0.23108933766682943
RRS+50,90,c_term,8,-0.12450262705485025
RRS+50,90,c_term,9,-0.18247931798299152
RRS+50,90,c_term,10,-0.02992115020751953
RRS+50,91,prefix,0,-1.5396190245946249
RRS+50,91,prefix,1,-1.638270648320516
RRS+50,91,prefix,2,-1.4277061780293783
RRS+50,91,prefix,3,-1.2303717931111653
RRS+50,91,prefix,4,-1.2866855621337892
RRS+50,91,prefix,5,-1.165273094177246
RRS+50,91,prefix,6,-1.0805653889973958
RRS+50,91,prefix,7,-1.090891965230306
RRS+50,91,prefix,8,-0.9730133374532064
RRS+50,91,prefix,9,-0.8486518541971843
RRS+50,91,prefix,10,-0.9183403333028157
RRS+50,91,n_term,0,-1.5960806051890055
RRS+50,91,n_term,1,-1.761894702911377
RRS+50,91,n_term,2,-0.9231089115142822
RRS+50,91,n_term,3,-0.5309061368306478
